Datum zaúčtování;Datum dokladu;Materiálový doklad;Položka;Závod;Sklad;Materiál;Text materiálu;Skupina materiálu;Druh pohybu;Text druhu pohybu;S/H;Množství;ZMJ;Cena za MJ;Hodnota pohybu;Měna;Výrobní zakázka;Dodavatel;Odběratel;Šarže;Tržba bez DPH;COGS;Režie;Uživatel;Nákladové středisko
16.02.2026;16.02.2026;4900000367;1;2000;0001;1000165;Deska PE 38 mm;Plasty;101;Příjem zboží na objednávku;S;1339,980;KG;43,33;58061,33;CZK;;ESSA Czech;;SN5120;;;;HORAKT;4010 Nákup
16.02.2026;16.02.2026;4900000391;1;1000;0001;1000168;Základní barva RAL 3020;Nátěry a chemie;101;Příjem zboží na objednávku;S;987,820;L;115,98;114567,36;CZK;;ArcelorMittal Distribution;;SN5724;;;;KUCERAL;4010 Nákup
16.02.2026;16.02.2026;4900000402;1;1000;0001;1000171;Plech Al 110 mm;Hliník;101;Příjem zboží na objednávku;S;2152,160;KG;73,80;158829,41;CZK;;Bibus s.r.o.;;SN1775;;;;PROCHAZ;4010 Nákup
16.02.2026;16.02.2026;4900000491;1;2000;0001;1000186;Deska PP 63 mm;Plasty;101;Příjem zboží na objednávku;S;539,650;KG;66,21;35730,23;CZK;;Colorlak a.s.;;SN8615;;;;VESELAM;4010 Nákup
16.02.2026;16.02.2026;4900000630;1;1000;0001;1000212;Jekl 92x92x7;Ocel;101;Příjem zboží na objednávku;S;550,480;KG;44,23;24347,73;CZK;;ArcelorMittal Distribution;;SN8760;;;;HORAKT;4010 Nákup
16.02.2026;16.02.2026;4900000670;1;1000;0001;1000219;Jekl 28x28x58;Ocel;101;Příjem zboží na objednávku;S;1199,110;KG;22,30;26740,15;CZK;;Wurth s.r.o.;;SN9365;;;;PROCHAZ;4010 Nákup
16.02.2026;16.02.2026;4900000776;1;2000;0001;1000238;Lak polyuretanový RAL 9005;Nátěry a chemie;101;Příjem zboží na objednávku;S;1719,200;L;171,20;294327,04;CZK;;Lapp Kabel s.r.o.;;SN2683;;;;DVORAKP;4010 Nákup
16.02.2026;16.02.2026;4900000814;1;1000;0001;1000244;Podložka 93;Spojovací materiál;101;Příjem zboží na objednávku;S;182,510;KS;14,76;2693,85;CZK;;ThyssenKrupp Ferrostal;;SN3851;;;;PROCHAZ;4010 Nákup
16.02.2026;16.02.2026;4900000888;1;1000;0001;1000258;Kolík 6x58;Spojovací materiál;101;Příjem zboží na objednávku;S;188,960;KS;4,08;770,96;CZK;;Hilti ČR s.r.o.;;SN5580;;;;NOVAKJ;4010 Nákup
16.02.2026;16.02.2026;4900001085;1;2000;0001;1000295;Těsnění ploché 61 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;900,630;KS;18,17;16364,45;CZK;;Hilti ČR s.r.o.;;SN1195;;;;VESELAM;4010 Nákup
16.02.2026;16.02.2026;4900001242;1;1000;0001;1000323;O-kroužek 81 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;541,790;KS;15,08;8170,19;CZK;;Schneider Electric CZ;;SN8508;;;;SVOBODM;4010 Nákup
16.02.2026;16.02.2026;4900001343;1;2000;0001;1000342;Kolík 101x36;Spojovací materiál;101;Příjem zboží na objednávku;S;931,560;KS;0,90;838,40;CZK;;ArcelorMittal Distribution;;SN2071;;;;SVOBODM;4010 Nákup
16.02.2026;16.02.2026;4900001375;1;2000;0001;1000347;Granulát ABS 90;Plasty;101;Příjem zboží na objednávku;S;367,410;KG;65,34;24006,57;CZK;;Alumat s.r.o.;;SN5284;;;;HORAKT;4010 Nákup
16.02.2026;16.02.2026;4900001658;1;1000;0001;1000348;Motor 108 kW;Elektro;261;Výdej do výrobní zakázky;H;-384,420;KS;739,67;-284343,94;CZK;VZ400001;;;;;;;KUCERAL;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001658;2;1000;0001;1000302;Tlumič gumový 20;Těsnění a guma;261;Výdej do výrobní zakázky;H;-308,310;KS;4,51;-1390,48;CZK;VZ400001;;;;;;;NOVAKJ;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001658;3;1000;0001;1000373;Tyč kruhová 44 mm;Ocel;261;Výdej do výrobní zakázky;H;-51,600;KG;31,69;-1635,20;CZK;VZ400001;;;;;;;CERNAT;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001658;4;1000;0001;1000108;Plech Al 76 mm;Hliník;261;Výdej do výrobní zakázky;H;-199,520;KG;68,38;-13643,18;CZK;VZ400001;;;;;;;NOVAKJ;5020 Výroba montáž
16.02.2026;16.02.2026;4900001658;5;1000;0001;1000205;Trubka ocelová 6x21;Ocel;261;Výdej do výrobní zakázky;H;-95,460;KG;20,71;-1976,98;CZK;VZ400001;;;;;;;DVORAKP;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001658;6;1000;0001;1000218;Manžeta 40x54;Těsnění a guma;261;Výdej do výrobní zakázky;H;-287,670;KS;53,05;-15260,89;CZK;VZ400001;;;;;;;PROCHAZ;5020 Výroba montáž
16.02.2026;16.02.2026;4900001658;7;1000;0001;1000295;Těsnění ploché 61 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-170,710;KS;18,17;-3101,80;CZK;VZ400001;;;;;;;NOVAKJ;5020 Výroba montáž
16.02.2026;16.02.2026;4900001658;8;1000;0001;1000300;Šroub M24x45;Spojovací materiál;261;Výdej do výrobní zakázky;H;-42,570;KS;2,77;-117,92;CZK;VZ400001;;;;;;;SVOBODM;5020 Výroba montáž
16.02.2026;16.02.2026;4900001704;1;2000;0003;5000122;Rám podvozkový E427;Hotový výrobek;131;Příjem z výroby;S;44,000;KS;5207,47;229128,68;CZK;VZ400023;;;SV4944;;;;NOVAKJ;5020 Výroba montáž
16.02.2026;16.02.2026;4900001730;1;2000;0001;1000201;Motor 5 kW;Elektro;261;Výdej do výrobní zakázky;H;-122,850;KS;658,47;-80893,04;CZK;VZ400036;;;;;;;CERNAT;5020 Výroba montáž
16.02.2026;16.02.2026;4900001730;2;2000;0001;1000227;Profil Al 118x69;Hliník;261;Výdej do výrobní zakázky;H;-117,000;KG;60,93;-7128,81;CZK;VZ400036;;;;;;;KUCERAL;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001730;3;2000;0001;1000327;Stykač 56 A;Elektro;261;Výdej do výrobní zakázky;H;-106,950;KS;238,71;-25530,03;CZK;VZ400036;;;;;;;PROCHAZ;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001730;4;2000;0001;1000339;Profil Al 7x33;Hliník;261;Výdej do výrobní zakázky;H;-61,350;KG;91,34;-5603,71;CZK;VZ400036;;;;;;;KUCERAL;5020 Výroba montáž
16.02.2026;16.02.2026;4900001862;1;2000;0001;1000115;Profil Al 44x37;Hliník;261;Výdej do výrobní zakázky;H;-92,820;KG;75,99;-7053,39;CZK;VZ400100;;;;;;;NOVAKJ;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001862;2;2000;0001;1000129;Profil Al 107x59;Hliník;261;Výdej do výrobní zakázky;H;-35,750;KG;63,91;-2284,78;CZK;VZ400100;;;;;;;VESELAM;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001862;3;2000;0001;1000319;Granulát PA6 44;Plasty;261;Výdej do výrobní zakázky;H;-35,750;KG;71,64;-2561,13;CZK;VZ400100;;;;;;;PROCHAZ;5020 Výroba montáž
16.02.2026;16.02.2026;4900001862;4;2000;0001;1000100;Trubka ocelová 100x79;Ocel;261;Výdej do výrobní zakázky;H;-31,200;KG;34,31;-1070,47;CZK;VZ400100;;;;;;;NOVAKJ;5020 Výroba montáž
16.02.2026;16.02.2026;4900001862;5;2000;0001;1000139;Nýt 46x36;Spojovací materiál;261;Výdej do výrobní zakázky;H;-101,920;KS;4,20;-428,06;CZK;VZ400100;;;;;;;NOVAKJ;5030 Výroba obrábění
16.02.2026;16.02.2026;4900001862;6;2000;0001;1000198;Trubka ocelová 56x45;Ocel;261;Výdej do výrobní zakázky;H;-17,290;KG;20,95;-362,23;CZK;VZ400100;;;;;;;PROCHAZ;5020 Výroba montáž
16.02.2026;16.02.2026;4900001862;7;2000;0001;1000339;Profil Al 7x33;Hliník;261;Výdej do výrobní zakázky;H;-73,060;KG;91,34;-6673,30;CZK;VZ400100;;;;;;;VESELAM;5020 Výroba montáž
16.02.2026;16.02.2026;4900001915;1;2000;0003;5000132;Rám podvozkový C802;Hotový výrobek;131;Příjem z výroby;S;43,000;KS;1980,08;85143,44;CZK;VZ400133;;;SV9703;;;;NOVAKJ;5020 Výroba montáž
16.02.2026;16.02.2026;4900002027;1;2000;0003;5000123;Skříň rozvaděče F976;Hotový výrobek;131;Příjem z výroby;S;41,000;KS;9763,80;400315,80;CZK;VZ400207;;;SV9226;;;;VESELAM;5020 Výroba montáž
16.02.2026;16.02.2026;4900002048;1;2000;0003;5000128;Konzole montážní E878;Hotový výrobek;131;Příjem z výroby;S;9,000;KS;2954,77;26592,93;CZK;VZ400218;;;SV9890;;;;NOVAKJ;5020 Výroba montáž
16.02.2026;16.02.2026;4900002090;1;2000;0001;1000145;Stykač 108 A;Elektro;261;Výdej do výrobní zakázky;H;-53,340;KS;646,65;-34492,31;CZK;VZ400256;;;;;;;SVOBODM;5020 Výroba montáž
16.02.2026;16.02.2026;4900002090;2;2000;0001;1000275;Jekl 98x98x65;Ocel;261;Výdej do výrobní zakázky;H;-20,580;KG;34,85;-717,21;CZK;VZ400256;;;;;;;HORAKT;5020 Výroba montáž
16.02.2026;16.02.2026;4900002090;3;2000;0001;1000345;Tyč kruhová 110 mm;Ocel;261;Výdej do výrobní zakázky;H;-16,940;KG;36,23;-613,74;CZK;VZ400256;;;;;;;HORAKT;5030 Výroba obrábění
16.02.2026;16.02.2026;4900002090;4;2000;0001;1000328;Nýt 37x12;Spojovací materiál;261;Výdej do výrobní zakázky;H;-131,460;KS;6,41;-842,66;CZK;VZ400256;;;;;;;VESELAM;5020 Výroba montáž
16.02.2026;16.02.2026;4900002090;5;2000;0001;1000340;Deska PP 90 mm;Plasty;261;Výdej do výrobní zakázky;H;-69,440;KG;80,19;-5568,39;CZK;VZ400256;;;;;;;DVORAKP;5030 Výroba obrábění
16.02.2026;16.02.2026;4900002090;6;2000;0001;1000136;Trubka Al 19 mm;Hliník;261;Výdej do výrobní zakázky;H;-57,540;KG;71,14;-4093,40;CZK;VZ400256;;;;;;;VESELAM;5020 Výroba montáž
16.02.2026;16.02.2026;4900002090;7;2000;0001;1000382;Deska PE 55 mm;Plasty;261;Výdej do výrobní zakázky;H;-9,380;KG;70,90;-665,04;CZK;VZ400256;;;;;;;VESELAM;5020 Výroba montáž
16.02.2026;16.02.2026;4900002091;1;2000;0001;1000345;Tyč kruhová 110 mm;Ocel;551;Výdej do šrotu;H;-0,810;KG;36,23;-29,35;CZK;VZ400256;;;;;;;KUCERAL;5030 Výroba obrábění
16.02.2026;16.02.2026;4900002094;1;2000;0003;5000128;Konzole montážní E878;Hotový výrobek;131;Příjem z výroby;S;21,000;KS;2954,77;62050,17;CZK;VZ400258;;;SV7793;;;;NOVAKJ;5020 Výroba montáž
16.02.2026;16.02.2026;4900002208;1;2000;0003;5000105;Hydraulický agregát F685;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-2,000;KS;5566,06;-11132,12;CZK;;;Linet spol. s r.o.;SV6542;14928,15;11132,12;3110,50;HORAKT;6010 Expedice
16.02.2026;16.02.2026;4900002361;1;2000;0003;5000128;Konzole montážní E878;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-25,000;KS;2954,77;-73869,25;CZK;;;Juta a.s.;SV8524;119861,01;73869,25;21390,35;KUCERAL;6010 Expedice
16.02.2026;16.02.2026;4900002378;1;1000;0003;5000111;Převodovka šneková F683;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-13,000;KS;6903,87;-89750,31;CZK;;;Linet spol. s r.o.;SV6842;128948,49;89750,31;25842,59;SVOBODM;6010 Expedice
17.02.2026;17.02.2026;4900000060;1;2000;0001;1000110;Motor 70 kW;Elektro;101;Příjem zboží na objednávku;S;596,330;KS;215,98;128795,35;CZK;;Ferona a.s.;;SN5994;;;;CERNAT;4010 Nákup
17.02.2026;17.02.2026;4900000267;1;2000;0001;1000147;Lak polyuretanový RAL 9005;Nátěry a chemie;101;Příjem zboží na objednávku;S;1800,830;L;140,57;253142,67;CZK;;ThyssenKrupp Ferrostal;;SN9525;;;;HORAKT;4010 Nákup
17.02.2026;17.02.2026;4900000346;1;2000;0001;1000161;Lak polyuretanový RAL 9005;Nátěry a chemie;101;Příjem zboží na objednávku;S;1209,360;L;126,83;153383,13;CZK;;Alumat s.r.o.;;SN8795;;;;HORAKT;4010 Nákup
17.02.2026;17.02.2026;4900000583;1;2000;0001;1000203;Základní barva RAL 5010;Nátěry a chemie;101;Příjem zboží na objednávku;S;820,890;L;222,00;182237,58;CZK;;Metalšrot Tlumačov;;SN3195;;;;NOVAKJ;4010 Nákup
17.02.2026;17.02.2026;4900000702;1;2000;0001;1000226;Profil U 4;Ocel;101;Příjem zboží na objednávku;S;2171,190;KG;27,36;59403,76;CZK;;Siemens s.r.o.;;SN6131;;;;NOVAKJ;4010 Nákup
17.02.2026;17.02.2026;4900000789;1;1000;0001;1000239;Těsnění ploché 68 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;765,900;KS;32,26;24707,93;CZK;;Rubena a.s.;;SN9184;;;;VESELAM;4010 Nákup
17.02.2026;17.02.2026;4900000823;1;1000;0001;1000246;Těsnění ploché 116 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;1096,760;KS;47,79;52414,16;CZK;;PPG Deco Czech;;SN7556;;;;NOVAKJ;4010 Nákup
17.02.2026;17.02.2026;4900001245;1;1000;0001;1000323;O-kroužek 81 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;967,560;KS;15,08;14590,80;CZK;;Ferona a.s.;;SN4115;;;;VESELAM;4010 Nákup
17.02.2026;17.02.2026;4900001561;1;2000;0001;1000382;Deska PE 55 mm;Plasty;101;Příjem zboží na objednávku;S;2013,670;KG;70,90;142769,20;CZK;;ArcelorMittal Distribution;;SN3917;;;;CERNAT;4010 Nákup
17.02.2026;17.02.2026;4900002092;1;2000;0003;5000139;Ventilová jednotka D215;Hotový výrobek;131;Příjem z výroby;S;14,000;KS;3887,14;54419,96;CZK;VZ400256;;;SV2742;;;;KUCERAL;5020 Výroba montáž
17.02.2026;17.02.2026;4900002113;1;1000;0003;5000143;Skříň rozvaděče B530;Hotový výrobek;131;Příjem z výroby;S;7,000;KS;3905,26;27336,82;CZK;VZ400276;;;SV2651;;;;NOVAKJ;5020 Výroba montáž
17.02.2026;17.02.2026;4900002297;1;2000;0003;5000124;Dopravník pásový A794;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-6,000;KS;1487,77;-8926,62;CZK;;;Brose CZ spol. s r.o.;SV6106;13090,22;8926,62;2572,64;NOVAKJ;6010 Expedice
17.02.2026;17.02.2026;4900002356;1;1000;0003;5000149;Ventilová jednotka B989;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-5,000;KS;1674,23;-8371,15;CZK;;;Hella Autotechnik Nova;SV6451;10499,54;8371,15;1973,43;HORAKT;6010 Expedice
17.02.2026;17.02.2026;4900002418;1;1000;0003;5000101;Převodovka šneková B301;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-9,000;KS;9813,50;-88321,50;CZK;;;Magna Exteriors Bohemia;SV9577;127191,22;88321,50;29152,57;PROCHAZ;6010 Expedice
17.02.2026;17.02.2026;4900002481;1;1000;0003;5000116;Svařenec nosný E926;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-16,000;KS;635,56;-10168,96;CZK;;;Juta a.s.;SV6714;14768,24;10168,96;3350,27;KUCERAL;6010 Expedice
17.02.2026;17.02.2026;4900002512;1;2000;0003;5000113;Skříň rozvaděče B363;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-2,000;KS;1821,81;-3643,62;CZK;;;Hanon Systems Autopal;SV4353;5760,24;3643,62;1001,06;DVORAKP;6010 Expedice
17.02.2026;17.02.2026;4900002561;1;2000;0003;5000128;Konzole montážní E878;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-3,000;KS;2954,77;-8864,31;CZK;;;Linet spol. s r.o.;SV7910;13589,15;8864,31;2335,72;VESELAM;6010 Expedice
18.02.2026;18.02.2026;4900000044;1;1000;0001;1000108;Plech Al 76 mm;Hliník;101;Příjem zboží na objednávku;S;1289,040;KG;68,38;88144,56;CZK;;Bossard CZ s.r.o.;;SN3297;;;;CERNAT;4010 Nákup
18.02.2026;18.02.2026;4900000137;1;1000;0001;1000124;Motor 43 kW;Elektro;101;Příjem zboží na objednávku;S;96,580;KS;477,15;46083,15;CZK;;Rubena a.s.;;SN4005;;;;HORAKT;4010 Nákup
18.02.2026;18.02.2026;4900000207;1;2000;0001;1000138;Frekvenční měnič 18 kW;Elektro;101;Příjem zboží na objednávku;S;151,260;KS;423,21;64014,74;CZK;;Ferona a.s.;;SN9843;;;;NOVAKJ;4010 Nákup
18.02.2026;18.02.2026;4900000408;1;1000;0001;1000171;Plech Al 110 mm;Hliník;101;Příjem zboží na objednávku;S;1563,170;KG;73,80;115361,95;CZK;;Metalšrot Tlumačov;;SN3439;;;;SVOBODM;4010 Nákup
18.02.2026;18.02.2026;4900000691;1;1000;0001;1000223;Šroub M2x48;Spojovací materiál;101;Příjem zboží na objednávku;S;128,630;KS;10,18;1309,45;CZK;;PPG Deco Czech;;SN4535;;;;SVOBODM;4010 Nákup
18.02.2026;18.02.2026;4900000839;1;1000;0001;1000249;Granulát PA6 112;Plasty;101;Příjem zboží na objednávku;S;660,260;KG;71,02;46891,67;CZK;;Bibus s.r.o.;;SN8259;;;;CERNAT;4010 Nákup
18.02.2026;18.02.2026;4900000957;1;2000;0001;1000272;Šroub M28x22;Spojovací materiál;101;Příjem zboží na objednávku;S;329,270;KS;8,82;2904,16;CZK;;Trelleborg Bohemia;;SN7180;;;;PROCHAZ;4010 Nákup
18.02.2026;18.02.2026;4900000998;1;2000;0001;1000281;Manžeta 90x49;Těsnění a guma;101;Příjem zboží na objednávku;S;171,640;KS;32,59;5593,75;CZK;;ArcelorMittal Distribution;;SN9831;;;;HORAKT;4010 Nákup
18.02.2026;18.02.2026;4900001118;1;2000;0001;1000301;Lak polyuretanový RAL 5010;Nátěry a chemie;101;Příjem zboží na objednávku;S;1805,990;L;339,05;612320,91;CZK;;Plastika Nitra a.s.;;SN2411;;;;KUCERAL;4010 Nákup
18.02.2026;18.02.2026;4900001232;1;2000;0001;1000321;Podložka 22;Spojovací materiál;101;Příjem zboží na objednávku;S;447,340;KS;13,53;6052,51;CZK;;Wurth s.r.o.;;SN8859;;;;HORAKT;4010 Nákup
18.02.2026;18.02.2026;4900001243;1;1000;0001;1000323;O-kroužek 81 mm;Těsnění a guma;101;Příjem zboží na objednávku;S;849,950;KS;15,08;12817,25;CZK;;Schneider Electric CZ;;SN3126;;;;DVORAKP;4010 Nákup
18.02.2026;18.02.2026;4900001367;1;2000;0001;1000345;Tyč kruhová 110 mm;Ocel;101;Příjem zboží na objednávku;S;1798,770;KG;36,23;65169,44;CZK;;Trelleborg Bohemia;;SN2200;;;;HORAKT;4010 Nákup
18.02.2026;18.02.2026;4900001839;1;1000;0003;5000141;Převodovka šneková F508;Hotový výrobek;131;Příjem z výroby;S;21,000;KS;1789,06;37570,26;CZK;VZ400087;;;SV6068;;;;PROCHAZ;5020 Výroba montáž
18.02.2026;18.02.2026;4900001863;1;2000;0003;5000134;Dopravník pásový E794;Hotový výrobek;131;Příjem z výroby;S;13,000;KS;1976,93;25700,09;CZK;VZ400100;;;SV6454;;;;KUCERAL;5020 Výroba montáž
18.02.2026;18.02.2026;4900002007;1;1000;0001;1000348;Motor 108 kW;Elektro;261;Výdej do výrobní zakázky;H;-134,100;KS;739,67;-99189,75;CZK;VZ400192;;;;;;;VESELAM;5020 Výroba montáž
18.02.2026;18.02.2026;4900002007;2;1000;0001;1000302;Tlumič gumový 20;Těsnění a guma;261;Výdej do výrobní zakázky;H;-107,550;KS;4,51;-485,05;CZK;VZ400192;;;;;;;CERNAT;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002007;3;1000;0001;1000373;Tyč kruhová 44 mm;Ocel;261;Výdej do výrobní zakázky;H;-18,000;KG;31,69;-570,42;CZK;VZ400192;;;;;;;SVOBODM;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002007;4;1000;0001;1000108;Plech Al 76 mm;Hliník;261;Výdej do výrobní zakázky;H;-69,600;KG;68,38;-4759,25;CZK;VZ400192;;;;;;;KUCERAL;5020 Výroba montáž
18.02.2026;18.02.2026;4900002007;5;1000;0001;1000205;Trubka ocelová 6x21;Ocel;261;Výdej do výrobní zakázky;H;-33,300;KG;20,71;-689,64;CZK;VZ400192;;;;;;;VESELAM;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002007;6;1000;0001;1000218;Manžeta 40x54;Těsnění a guma;261;Výdej do výrobní zakázky;H;-100,350;KS;53,05;-5323,57;CZK;VZ400192;;;;;;;VESELAM;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002007;7;1000;0001;1000295;Těsnění ploché 61 mm;Těsnění a guma;261;Výdej do výrobní zakázky;H;-59,550;KS;18,17;-1082,02;CZK;VZ400192;;;;;;;PROCHAZ;5020 Výroba montáž
18.02.2026;18.02.2026;4900002007;8;1000;0001;1000300;Šroub M24x45;Spojovací materiál;261;Výdej do výrobní zakázky;H;-14,850;KS;2,77;-41,13;CZK;VZ400192;;;;;;;PROCHAZ;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002011;1;2000;0001;1000192;Plech Al 70 mm;Hliník;261;Výdej do výrobní zakázky;H;-104,160;KG;121,62;-12667,94;CZK;VZ400195;;;;;;;DVORAKP;5020 Výroba montáž
18.02.2026;18.02.2026;4900002011;2;2000;0001;1000259;Základní barva RAL 3020;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-42,140;L;236,85;-9980,86;CZK;VZ400195;;;;;;;VESELAM;5020 Výroba montáž
18.02.2026;18.02.2026;4900002011;3;2000;0001;1000247;Profil U 55;Ocel;261;Výdej do výrobní zakázky;H;-65,660;KG;23,08;-1515,43;CZK;VZ400195;;;;;;;PROCHAZ;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002011;4;2000;0001;1000309;Tlumič gumový 24;Těsnění a guma;261;Výdej do výrobní zakázky;H;-16,100;KS;42,90;-690,69;CZK;VZ400195;;;;;;;KUCERAL;5020 Výroba montáž
18.02.2026;18.02.2026;4900002011;5;2000;0001;1000362;Frekvenční měnič 17 kW;Elektro;261;Výdej do výrobní zakázky;H;-162,680;KS;512,26;-83334,46;CZK;VZ400195;;;;;;;PROCHAZ;5020 Výroba montáž
18.02.2026;18.02.2026;4900002011;6;2000;0001;1000380;Profil U 111;Ocel;261;Výdej do výrobní zakázky;H;-54,740;KG;24,59;-1346,06;CZK;VZ400195;;;;;;;KUCERAL;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002011;7;2000;0001;1000130;Deska PE 105 mm;Plasty;261;Výdej do výrobní zakázky;H;-71,400;KG;64,17;-4581,74;CZK;VZ400195;;;;;;;NOVAKJ;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002011;8;2000;0001;1000278;Frekvenční měnič 11 kW;Elektro;261;Výdej do výrobní zakázky;H;-16,800;KS;659,54;-11080,27;CZK;VZ400195;;;;;;;NOVAKJ;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002015;1;2000;0001;1000264;Motor 26 kW;Elektro;261;Výdej do výrobní zakázky;H;-116,340;KS;733,69;-85357,49;CZK;VZ400199;;;;;;;VESELAM;5020 Výroba montáž
18.02.2026;18.02.2026;4900002015;2;2000;0001;1000203;Základní barva RAL 5010;Nátěry a chemie;261;Výdej do výrobní zakázky;H;-171,360;L;222,00;-38041,92;CZK;VZ400199;;;;;;;HORAKT;5030 Výroba obrábění
18.02.2026;18.02.2026;4900002015;3;2000;0001;1000347;Granulát ABS 90;Plasty;261;Výdej do výrobní zakázky;H;-110,880;KG;65,34;-7244,90;CZK;VZ400199;;;;;;;KUCERAL;5020 Výroba montáž
18.02.2026;18.02.2026;4900002015;4;2000;0001;1000152;Frekvenční měnič 74 kW;Elektro;261;Výdej do výrobní zakázky;H;-422,100;KS;607,08;-256248,47;CZK;VZ400199;;;;;;;PROCHAZ;5020 Výroba montáž
18.02.2026;18.02.2026;4900002015;5;2000;0001;1000389;Deska PE 67 mm;Plasty;261;Výdej do výrobní zakázky;H;-69,720;KG;59,43;-4143,46;CZK;VZ400199;;;;;;;PROCHAZ;5020 Výroba montáž
18.02.2026;18.02.2026;4900002015;6;2000;0001;1000233;Trubka ocelová 70x56;Ocel;261;Výdej do výrobní zakázky;H;-216,300;KG;20,71;-4479,57;CZK;VZ400199;;;;;;;KUCERAL;5020 Výroba montáž
18.02.2026;18.02.2026;4900002036;1;1000;0003;5000145;Hydraulický agregát D249;Hotový výrobek;131;Příjem z výroby;S;9,000;KS;13840,02;124560,18;CZK;VZ400211;;;SV4054;;;;DVORAKP;5020 Výroba montáž
18.02.2026;18.02.2026;4900002315;1;1000;0003;5000102;Rám podvozkový C781;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-8,000;KS;8502,51;-68020,08;CZK;;;Vítkovice Machinery;SV8152;105297,51;68020,08;23332,40;CERNAT;6010 Expedice
18.02.2026;18.02.2026;4900002324;1;1000;0003;5000148;Konzole montážní A793;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-19,000;KS;7570,47;-143838,93;CZK;;;Mubea CZ s.r.o.;SV9722;213744,32;143838,93;42983,60;SVOBODM;6010 Expedice
18.02.2026;18.02.2026;4900002389;1;1000;0003;5000102;Rám podvozkový C781;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-42,000;KS;8502,51;-357105,42;CZK;;;Hella Autotechnik Nova;SV8880;495918,28;357105,42;105669,12;VESELAM;6010 Expedice
18.02.2026;18.02.2026;4900002445;1;2000;0003;5000134;Dopravník pásový E794;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-10,000;KS;1976,93;-19769,30;CZK;;;Škoda Auto a.s.;SV1908;27886,23;19769,30;5194,74;HORAKT;6010 Expedice
18.02.2026;18.02.2026;4900002518;1;1000;0003;5000145;Hydraulický agregát D249;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-4,000;KS;13840,02;-55360,08;CZK;;;Strojírny Prostějov a.s.;SV1855;80834,96;55360,08;16956,90;NOVAKJ;6010 Expedice
18.02.2026;18.02.2026;4900002544;1;2000;0003;5000120;Čerpadlo odstředivé C541;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-15,000;KS;10850,00;-162750,00;CZK;;;Magna Exteriors Bohemia;SV5766;241412,60;162750,00;53936,18;SVOBODM;6010 Expedice
18.02.2026;18.02.2026;4900002560;1;2000;0003;5000128;Konzole montážní E878;Hotový výrobek;601;Výdej při dodání zákazníkovi;H;-2,000;KS;2954,77;-5909,54;CZK;;;Linet spol. s r.o.;SV5938;9401,19;5909,54;1731,25;DVORAKP;6010 Expedice
19.02.2026;19.02.2026;4900000006;1;1000;0001;1000100;Trubka ocelová 100x79;Ocel;101;Příjem zboží na objednávku;S;630,870;KG;34,31;21645,15;CZK;;Plastika Nitra a.s.;;SN1886;;;;SVOBODM;4010 Nákup
